model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_test_mean,fnr_test_std,X_transfromation,Pair,Target,X_Processing
knn,binary,"[0, 1]",2,0.8349214659685863,0.012164061384986812,0.8285714285714285,0.02209978480439321,0.8641206514097421,0.00906855132655724,0.857185423001231,0.017233824200673993,0.9352336448598131,0.0068116816000768085,0.9230263157894738,0.01809708862787523,0.8037267995953441,0.013592883642699899,0.8004996394621371,0.02519189681585093,0.3102094240837696,0.02354178065367742,0.3428571428571428,0.05488261273481199,59.25,4.496480104852386,93.6,14.982953276603679,-0.3102094240837696,0.02354178065367742,-0.3428571428571428,0.05488261273481199,0.2928571428571428,0.02482617828510644,0.2900826446280992,0.043110967310329366,0.3238317757009346,0.034058408000383955,0.3848684210526316,0.09048544313937613,0.9027036048064085,0.012140142272173176,0.8983579817311874,0.013909621866049136,0.8962290589909875,0.01047997879292798,0.8803877221356802,0.026584958781454587,0.7071428571428572,0.024826178285106432,0.7099173553719009,0.043110967310329346,0.789282930896202,0.018058675995536903,0.785428846467184,0.030549261836276646,84.0,0.0,121.0,0.0,0.8037267995953441,0.013592883642699899,0.8004996394621371,0.02519189681585093,0.9352336448598131,0.0068116816000768085,0.9230263157894738,0.01809708862787523,0.8641206514097421,0.00906855132655724,0.857185423001231,0.017233824200673993,107.0,0.0,152.0,0.0,59.4,2.0853989759489404,85.9,5.216427044549852,24.6,2.08539897594894,35.1,5.216427044549852,6.93,0.7288499312082167,11.7,2.7507574714370344,100.07,0.7288499312082166,140.3,2.7507574714370344,0.7071428571428572,0.024826178285106432,0.7099173553719009,0.043110967310329346,0.8962290589909875,0.01047997879292798,0.8803877221356802,0.026584958781454587,0.2928571428571428,0.02482617828510644,0.2900826446280992,0.043110967310329366,0.0647663551401869,0.006811681600076791,0.07697368421052632,0.018097088627875228,None_sacler,2 vs 0-1,HY43,X_V06_STATS
gaussian_nb,binary,"[0, 1]",2,0.8702094240837697,0.013262262271083758,0.8652014652014653,0.017592589650137127,0.8812023022145828,0.012180215170088755,0.8754000206614064,0.016894846989818222,0.86,0.01521576459600217,0.8513157894736842,0.028288623678240546,0.9047825865208313,0.014809114190003548,0.9017388193797677,0.022690323265643134,0.44350785340314125,0.04524848054239859,0.4659340659340659,0.07613018496762193,84.71,8.642459783598134,127.2,20.783540496160793,-0.44350785340314125,0.04524848054239859,-0.4659340659340659,0.07613018496762193,0.1167857142857143,0.019199542936736584,0.11735537190082646,0.03012721347546516,0.7,0.07607882298001083,0.743421052631579,0.14144311839120258,0.895969069870939,0.01279266168943487,0.8905828621139626,0.018037213316057475,0.8332733956547965,0.016507110710608897,0.8261651805455827,0.026168792256263947,0.8832142857142857,0.019199542936736598,0.8826446280991735,0.030127213475465164,0.8567166694383029,0.014729797973021111,0.8530252537611561,0.01898046863662764,84.0,0.0,121.0,0.0,0.9047825865208313,0.014809114190003548,0.9017388193797677,0.022690323265643134,0.86,0.01521576459600217,0.8513157894736842,0.028288623678240546,0.8812023022145828,0.012180215170088755,0.8754000206614064,0.016894846989818222,107.0,0.0,152.0,0.0,74.19000000000001,1.6127616066858748,106.8,3.645392830531285,9.81,1.6127616066858734,14.2,3.6453928305312844,14.98,1.6280868117722302,22.6,4.29987079909256,92.02000000000001,1.6280868117722327,129.4,4.2998707990925595,0.8832142857142857,0.019199542936736598,0.8826446280991735,0.030127213475465164,0.8332733956547965,0.016507110710608897,0.8261651805455827,0.026168792256263947,0.1167857142857143,0.019199542936736584,0.11735537190082646,0.03012721347546516,0.13999999999999999,0.015215764596002164,0.14868421052631578,0.028288623678240525,None_sacler,2 vs 0-1,HY43,X_V06_STATS
decision_tree,binary,"[0, 1]",2,0.868279569892473,0.012061877183128206,0.8706766917293234,0.02157427490391715,0.8765522720522408,0.011356799093714435,0.8771405483136651,0.020895426861590547,0.8699999999999999,0.015811388300841868,0.8594405594405593,0.03186745333358391,0.8847180983965279,0.014247977947510993,0.8965501598131356,0.027076060410202885,0.4112903225806452,0.04357824543905254,0.43157894736842095,0.08450613469424753,76.50000000000001,8.10555365166378,114.8,22.478631828669844,-0.4112903225806452,0.04357824543905254,-0.43157894736842095,0.08450613469424753,0.13372093023255813,0.01788834226234779,0.11626016260162604,0.03513641844631533,0.65,0.07905694150420949,0.7027972027972028,0.15933726666791956,0.868139534883721,0.012138499020226337,0.8715901984194666,0.02167903148907359,0.8527400056570131,0.016059545689874846,0.8448886761851755,0.029701802288016277,0.8662790697674417,0.017888342262347794,0.883739837398374,0.03513641844631533,0.8585217151749982,0.013080426404841928,0.8633182450188478,0.0229586837996704,86.0,0.0,123.0,0.0,0.8847180983965279,0.014247977947510993,0.8965501598131356,0.027076060410202885,0.8699999999999999,0.015811388300841868,0.8594405594405593,0.03186745333358391,0.8765522720522408,0.011356799093714435,0.8771405483136651,0.020895426861590547,100.0,0.0,143.0,0.0,74.49999999999999,1.538397434561909,108.7,4.321779468896785,11.499999999999998,1.5383974345619098,14.3,4.321779468896785,13.0,1.5811388300841898,20.1,4.557045826702499,87.0,1.58113883008419,122.9,4.557045826702499,0.8662790697674417,0.017888342262347794,0.883739837398374,0.03513641844631533,0.8527400056570131,0.016059545689874846,0.8448886761851755,0.029701802288016277,0.13372093023255813,0.01788834226234779,0.11626016260162604,0.03513641844631533,0.13000000000000003,0.015811388300841896,0.14055944055944053,0.031867453333583914,None_sacler,0 vs 1,HY3,X_V06_DELTA
random_forest,binary,"[0, 1]",2,0.9247849462365592,0.006282378138376207,0.919548872180451,0.011782114559943003,0.9293117716675414,0.005859802927272237,0.9236351178613115,0.011494980964212182,0.9201999999999998,0.00709929573971955,0.9055944055944056,0.022898464690429485,0.9392253768197258,0.007307829458114334,0.9430787774997731,0.019834558909218473,0.2468279569892473,0.020562436936613068,0.28345864661654135,0.056715856137281535,45.91,3.824613270210032,75.4,15.086417732516889,-0.2468279569892473,0.020562436936613068,-0.28345864661654135,0.056715856137281535,0.06988372093023255,0.00877802156755532,0.06422764227642276,0.02437518354663291,0.399,0.03549647869859769,0.472027972027972,0.11449232345214742,0.969877906976744,0.004951034196914218,0.9653135482403774,0.006730702493738539,0.9100017533642767,0.007816556372907369,0.8957214364623317,0.021899303612693776,0.9301162790697676,0.008778021567555331,0.9357723577235773,0.024375183546632897,0.9195757538331353,0.006797148296580912,0.9149331307950834,0.012312072248312027,86.0,0.0,123.0,0.0,0.9392253768197258,0.007307829458114334,0.9430787774997731,0.019834558909218473,0.9201999999999998,0.00709929573971955,0.9055944055944056,0.022898464690429485,0.9293117716675414,0.005859802927272237,0.9236351178613115,0.011494980964212182,100.0,0.0,143.0,0.0,79.99,0.754909854809757,115.1,2.9981475762358474,6.01,0.7549098548097574,7.9,2.998147576235848,7.9799999999999995,0.7099295739719539,13.5,3.2744804507314167,92.02000000000001,0.7099295739719536,129.5,3.2744804507314167,0.9301162790697676,0.008778021567555331,0.9357723577235773,0.024375183546632897,0.9100017533642767,0.007816556372907369,0.8957214364623317,0.021899303612693776,0.06988372093023255,0.00877802156755532,0.06422764227642276,0.02437518354663291,0.0798,0.007099295739719532,0.0944055944055944,0.022898464690429485,None_sacler,0 vs 1,HY3,X_V06_DELTA
extra_trees,binary,"[0, 1]",2,0.9222580645161289,0.006110033645121193,0.9180451127819549,0.011038955160674326,0.9270656196206094,0.005736551176478448,0.9220577194276908,0.01024200957600372,0.9195999999999998,0.007545418035691134,0.9013986013986015,0.018778679777270713,0.9353135732901616,0.007747919067444648,0.9443537814989866,0.022812035611116024,0.25064516129032255,0.020971264600085218,0.293984962406015,0.044510036334817704,46.620000000000005,3.9006552156158465,78.2,11.839669665061514,-0.25064516129032255,0.020971264600085218,-0.293984962406015,0.044510036334817704,0.07465116279069767,0.009427453016609827,0.06260162601626017,0.027914594648928107,0.40199999999999997,0.037727090178455755,0.493006993006993,0.09389339888635351,0.9698145348837208,0.005205143118870733,0.9669623059866963,0.006577387634507021,0.9090255027951082,0.008157776768677127,0.8915460394928744,0.017296645147935132,0.9253488372093022,0.009427453016609867,0.9373983739837397,0.0279145946489281,0.9166993725095353,0.006572045607604719,0.9135274265636394,0.01224829523490912,86.0,0.0,123.0,0.0,0.9353135732901616,0.007747919067444648,0.9443537814989866,0.022812035611116024,0.9195999999999998,0.007545418035691134,0.9013986013986015,0.018778679777270713,0.9270656196206094,0.005736551176478448,0.9220577194276908,0.01024200957600372,100.0,0.0,143.0,0.0,79.58,0.8107609594284443,115.3,3.4334951418181574,6.42,0.8107609594284454,7.7,3.4334951418181574,8.040000000000001,0.7545418035691152,14.1,2.6853512081497106,91.96,0.7545418035691135,128.9,2.6853512081497106,0.9253488372093022,0.009427453016609867,0.9373983739837397,0.0279145946489281,0.9090255027951082,0.008157776768677127,0.8915460394928744,0.017296645147935132,0.07465116279069767,0.009427453016609827,0.06260162601626017,0.027914594648928107,0.08039999999999999,0.007545418035691154,0.0986013986013986,0.018778679777270702,None_sacler,0 vs 1,HY3,X_V06_DELTA
xgboost,binary,"[0, 1]",2,0.9183333333333333,0.007899343969831382,0.9120300751879696,0.01021130265035758,0.9228556755077479,0.007600436549403638,0.9164840101830046,0.009629070878551771,0.9092,0.011123548594460892,0.897902097902098,0.02240674096167444,0.9377133096789884,0.00793059213171501,0.9367524097821887,0.023688885889850055,0.2769354838709678,0.030827967198944508,0.3075187969924812,0.051692298926002744,51.510000000000005,5.734001899003678,81.8,13.75015151431673,-0.2769354838709678,0.030827967198944508,-0.3075187969924812,0.051692298926002744,0.07104651162790697,0.00948543932990419,0.07154471544715447,0.029637340085620193,0.454,0.055617742972304526,0.5104895104895105,0.11203370480837217,0.9664988372093022,0.0061476324966106095,0.9649496844618797,0.007507716755246881,0.898789501789085,0.011544250199773079,0.8874028917761407,0.019923344475699604,0.9289534883720931,0.009485439329904193,0.9284552845528454,0.0296373400856202,0.9131680592607033,0.008261599276508883,0.9069721328069343,0.011389554142653965,86.0,0.0,123.0,0.0,0.9377133096789884,0.00793059213171501,0.9367524097821887,0.023688885889850055,0.9092,0.011123548594460892,0.897902097902098,0.02240674096167444,0.9228556755077479,0.007600436549403638,0.9164840101830046,0.009629070878551771,100.0,0.0,143.0,0.0,79.89,0.8157477823717614,114.2,3.6453928305312844,6.11,0.8157477823717602,8.8,3.6453928305312844,9.08,1.1123548594460912,14.6,3.2041639575194445,90.92,1.112354859446089,128.4,3.2041639575194436,0.9289534883720931,0.009485439329904193,0.9284552845528454,0.0296373400856202,0.898789501789085,0.011544250199773079,0.8874028917761407,0.019923344475699604,0.07104651162790697,0.00948543932990419,0.07154471544715447,0.029637340085620193,0.09079999999999999,0.01112354859446091,0.10209790209790211,0.022406740961674436,None_sacler,0 vs 1,HY3,X_V06_DELTA
adaboost,binary,"[0, 1]",2,0.9170430107526879,0.010226209088452905,0.9120300751879699,0.013285572211226638,0.9214050348113373,0.009672413466879866,0.9162774777931333,0.013180818079529517,0.9057000000000001,0.01094481104856952,0.8965034965034965,0.026123870817942957,0.9385156143471006,0.011500275051314188,0.9376898135465123,0.019300760544057525,0.285752688172043,0.03260787038087297,0.31052631578947365,0.06583898363818357,53.15,6.065063890842371,82.6,17.51316964775683,-0.285752688172043,0.03260787038087297,-0.31052631578947365,0.06583898363818357,0.06976744186046513,0.013336938398515701,0.06991869918699187,0.023995602841386077,0.4715,0.05472405524284748,0.5174825174825175,0.13061935408971467,0.965350581395349,0.0061969756927807255,0.9657115242481098,0.010337130170487836,0.8955561053522818,0.011785989423470287,0.8862908982112142,0.024901774403517846,0.9302325581395351,0.013336938398515725,0.9300813008130081,0.023995602841386063,0.9120763425917271,0.010877869454996011,0.9072477189560415,0.013619101153980911,86.0,0.0,123.0,0.0,0.9385156143471006,0.011500275051314188,0.9376898135465123,0.019300760544057525,0.9057000000000001,0.01094481104856952,0.8965034965034965,0.026123870817942957,0.9214050348113373,0.009672413466879866,0.9162774777931333,0.013180818079529517,100.0,0.0,143.0,0.0,80.0,1.146976702272351,114.4,2.9514591494904874,6.0,1.1469767022723503,8.6,2.9514591494904874,9.43,1.0944811048569498,14.8,3.73571352696584,90.57000000000001,1.0944811048569514,128.2,3.73571352696584,0.9302325581395351,0.013336938398515725,0.9300813008130081,0.023995602841386063,0.8955561053522818,0.011785989423470287,0.8862908982112142,0.024901774403517846,0.06976744186046513,0.013336938398515701,0.06991869918699187,0.023995602841386077,0.0943,0.010944811048569494,0.1034965034965035,0.02612387081794294,None_sacler,0 vs 1,HY3,X_V06_DELTA
svm,binary,"[0, 1]",2,0.8541935483870968,0.00857148056981977,0.86203007518797,0.016629407917326935,0.8437073276858446,0.010529397646393901,0.8542871090302869,0.020482621541577074,0.7352000000000001,0.015873107936240954,0.7545454545454546,0.03320348975397558,0.9914393681310505,0.0024041451613053526,0.9855625808824154,0.007636215244412038,0.715268817204301,0.04266452643300545,0.6657894736842105,0.08783468958871764,133.04000000000002,7.935601916539021,177.1,23.3640274305989,-0.715268817204301,0.04266452643300545,-0.6657894736842105,0.08783468958871764,0.007441860465116279,0.0020655678441045314,0.013008130081300815,0.0068558865261103075,1.324,0.0793655396812048,1.227272727272727,0.1660174487698779,0.9583046511627907,0.006571494364968382,0.9555546079936323,0.008139719625500799,0.7641916513879556,0.011010248745488845,0.7763862806968886,0.02286796582334119,0.9925581395348837,0.0020655678441044885,0.9869918699186992,0.006855886526110295,0.8632500601166871,0.007016880586652037,0.8689039778810403,0.013518893715902175,86.0,0.0,123.0,0.0,0.9914393681310505,0.0024041451613053526,0.9855625808824154,0.007636215244412038,0.7352000000000001,0.015873107936240954,0.7545454545454546,0.03320348975397558,0.8437073276858446,0.010529397646393901,0.8542871090302869,0.020482621541577074,100.0,0.0,143.0,0.0,85.36000000000001,0.17763883459299115,121.4,0.8432740427115678,0.64,0.1776388345929897,1.6,0.8432740427115679,26.48,1.587310793624095,35.1,4.748099034818508,73.52000000000001,1.5873107936240962,107.9,4.748099034818508,0.9925581395348837,0.0020655678441044885,0.9869918699186992,0.006855886526110295,0.7641916513879556,0.011010248745488845,0.7763862806968886,0.02286796582334119,0.007441860465116279,0.0020655678441045314,0.013008130081300815,0.0068558865261103075,0.26480000000000004,0.015873107936240968,0.24545454545454545,0.03320348975397558,None_sacler,0 vs 1,HY3,X_V06_DELTA
logistic_regression,binary,"[0, 1]",2,0.9013440860215054,0.008655190423686914,0.8932330827067669,0.014635389795144295,0.9063543573604276,0.008256711414217147,0.8977562024640202,0.01397676659280166,0.8888999999999999,0.00968905453477163,0.872027972027972,0.023783078677267522,0.9254718302745134,0.008562943623157382,0.925908755445846,0.02517875147243346,0.3375806451612903,0.028900815329450574,0.38195488721804505,0.059420170955259664,62.79,5.375551651277808,101.6,15.80576547409907,-0.3375806451612903,0.028900815329450574,-0.38195488721804505,0.059420170955259664,0.08418604651162791,0.009793247564250391,0.08211382113821138,0.030768058492108338,0.5555000000000001,0.04844527267385794,0.6398601398601398,0.11891539338633761,0.9527918604651162,0.008232506040069334,0.9504178748081186,0.009013080306444345,0.8773541783127925,0.010367477334649478,0.8611405906179221,0.020946566298426568,0.9158139534883721,0.009793247564250361,0.9178861788617887,0.030768058492108338,0.8956455066347726,0.009118625651670063,0.8881805415357956,0.015831695818301794,86.0,0.0,123.0,0.0,0.9254718302745134,0.008562943623157382,0.925908755445846,0.02517875147243346,0.8888999999999999,0.00968905453477163,0.872027972027972,0.023783078677267522,0.9063543573604276,0.008256711414217147,0.8977562024640202,0.01397676659280166,100.0,0.0,143.0,0.0,78.76,0.8422192905255339,112.9,3.7844711945293255,7.239999999999999,0.8422192905255337,10.1,3.7844711945293263,11.110000000000001,0.9689054534771583,18.3,3.4009802508492557,88.89000000000001,0.9689054534771581,124.7,3.400980250849256,0.9158139534883721,0.009793247564250361,0.9178861788617887,0.030768058492108338,0.8773541783127925,0.010367477334649478,0.8611405906179221,0.020946566298426568,0.08418604651162791,0.009793247564250391,0.08211382113821138,0.030768058492108338,0.11110000000000002,0.009689054534771587,0.12797202797202795,0.023783078677267522,None_sacler,0 vs 1,HY3,X_V06_DELTA
knn,binary,"[0, 1]",2,0.6070967741935485,0.006086861567126524,0.6022556390977444,0.021978106534730583,0.42398253571265015,0.014087441599066794,0.4119044918715041,0.05316521791288405,0.2712,0.011390054140930736,0.2608391608391608,0.04183483594332893,0.9926710737325817,0.004787091625331381,0.9978260869565216,0.006874516652539951,1.9602150537634409,0.03054806559521505,1.987218045112782,0.1119181624669588,364.6,5.681940200710007,528.6,29.770231216211048,-1.9602150537634409,0.03054806559521505,-1.987218045112782,0.1119181624669588,0.002325581395348837,0.0015503875968992248,0.0008130081300813009,0.0025709574472913654,3.6439999999999997,0.056950270704653604,3.6958041958041954,0.20917417971664465,0.7784453488372093,0.01102584432750739,0.7675052589686735,0.026606030523438642,0.5411589467364898,0.003887884970727861,0.5379489517441718,0.013654258946468862,0.997674418604651,0.001550387596899211,0.9991869918699188,0.0025709574472913793,0.7015670232382554,0.0032802020254847045,0.6992661198439912,0.011325889263878728,86.0,0.0,123.0,0.0,0.9926710737325817,0.004787091625331381,0.9978260869565216,0.006874516652539951,0.2712,0.011390054140930736,0.2608391608391608,0.04183483594332893,0.42398253571265015,0.014087441599066794,0.4119044918715041,0.05316521791288405,100.0,0.0,143.0,0.0,85.8,0.13333333333333405,122.9,0.31622776601683794,0.2,0.13333333333333336,0.1,0.31622776601683794,72.88,1.1390054140930728,105.7,5.982381539896038,27.119999999999997,1.1390054140930734,37.3,5.982381539896038,0.997674418604651,0.001550387596899211,0.9991869918699188,0.0025709574472913793,0.5411589467364898,0.003887884970727861,0.5379489517441718,0.013654258946468862,0.002325581395348837,0.0015503875968992248,0.0008130081300813009,0.0025709574472913654,0.7288000000000001,0.011390054140930736,0.7391608391608392,0.04183483594332895,None_sacler,0 vs 1,HY3,X_V06_DELTA
